cluster_hash,Total_genomes,Cluster_members,NCBI_names,Unique_names_per_cluster
89abed646d5143e39cf72554c8258e84,7,"GCF_018619555.1,GCF_018619585.1,GCF_018619515.1,GCF_004334925.1,GCF_018619495.1,GCF_018619575.1,GCF_018619535.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
32a2ddb686a40e493d42b5e9154f1a49,6,"GCF_018619555.1,GCF_018619585.1,GCF_018619515.1,GCF_004334925.1,GCF_018619495.1,GCF_018619535.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
524f657a506f708037ca17a374580220,7,"GCF_018619555.1,GCF_018619585.1,GCF_018619515.1,GCF_004334925.1,GCF_018619495.1,GCF_018619575.1,GCF_018619535.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
d2c6206b894c18d34242885eacc058cf,1,GCF_004337435.2,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
c41057eaaf9c60216d62b9161544c7bb,1,GCF_004337435.2,['Streptomyces sp.'],1
bbafabd30bd297e57f9a5930948a345c,1,GCF_004348315.1,['Streptomyces sp.'],1
79627206f8ee948450d6ba95962c7d18,1,GCF_004348415.1,['Streptomyces hainanensis'],1
9d9fd3f0407154aa01efaffb6a717d52,2,"GCF_004364245.1,GCF_014650435.1","['Streptomyces sp.', 'Streptomyces tendae']",2
dc89a53bc1c71d5296a1175cf64e4fa5,1,GCF_004403015.1,['Streptomyces sp.'],1
3665d9399a37dbd3e4f9448a682d7602,1,GCF_004524875.1,['Streptomyces sp.'],1
ca7bd99778bb5f3792adaf238c8942f2,1,GCF_004524875.1,['Streptomyces sp.'],1
4884f3c53ab32898d31897bf9ef26059,1,GCF_004524875.1,['Streptomyces sp.'],1
25dbb7364e166c071cf3f102616a3018,1,GCF_004524875.1,['Streptomyces sp.'],1
2a450835c273bf6f770f2713ef193d64,1,GCF_004524875.1,['Streptomyces sp.'],1
2d9888c136f00387c4ce76ced75ad82a,1,GCF_004684775.1,['Streptomyces sp.'],1
d4745776c9dd4a55376befd5400cb061,1,GCF_004684805.1,['Streptomyces palmae'],1
97d6260e31d88718486dc8b694a3a7cc,1,GCF_004795015.1,['Streptomyces sp.'],1
cfd450889249e7cf8cb3bbfe34841033,1,GCF_004795115.1,['Streptomyces sp.'],1
df1797f9e1b981a9db1b81d53c50cfff,1,GCF_004795255.1,['Streptomyces sp.'],1
92ee71dc688aee9411724a6f408851f9,1,GCF_004795255.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
fc0b5ceb6c845555c6650a49d5833215,2,"GCF_004795715.1,GCF_005490965.1","['Streptomyces sp.', 'Streptomyces sp.']",1
9750e204aa0441bee92f8d9f5edbbdb6,4,"GCF_018619155.1,GCF_017948495.1,GCF_004798565.1,GCF_018619135.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
7fafb223fa682743c30086541e1f9de5,1,GCF_004798575.1,['Streptomyces sp.'],1
bb8742e4466b0faea90e9874ed6f7ea8,1,GCF_004803895.1,"['Streptomyces hawaiiensis', 'Streptomyces hawaiiensis', 'Streptomyces hawaiiensis', 'Streptomyces hawaiiensis', 'Streptomyces hawaiiensis', 'Streptomyces hawaiiensis']",1
fefc828d3953437d98b1444b0cf17fbb,1,GCF_005047355.1,['Streptomyces sp.'],1
9794c441f9b7fcdfd7ded1acde086e4e,1,GCF_005280215.1,['Streptomyces lasalocidi'],1
5586772cd1555ce241b87c5728056c05,1,GCF_005405925.1,['Streptomyces antimycoticus'],1
c0bac27fe6115a4e2a82877a1af5977a,1,GCF_005405925.1,['Streptomyces antimycoticus'],1
dbc81782ac44363cca337b79a296dfac,1,GCF_005405925.1,['Streptomyces antimycoticus'],1
dd2f88c6f6ff3e2b9880464cb0fb95f0,1,GCF_005405925.1,['Streptomyces antimycoticus'],1
e79b63edfa8030b1b490907e187ddefd,1,GCF_005405925.1,['Streptomyces antimycoticus'],1
7ff13c87a1b9ebde282ddd3fcab5498c,3,"GCF_009936315.1,GCF_900105695.1,GCF_005405925.1","['Streptomyces antimycoticus', 'Streptomyces antimycoticus', 'Streptomyces antimycoticus', 'Streptomyces antimycoticus', 'Streptomyces melanosporofaciens']",2
d821d43617334e08f62e59e943498d23,2,"GCF_005406005.1,GCF_005405965.1","['Streptomyces avermitilis', 'Streptomyces avermitilis']",1
19c9946443b297d2f3d57754771bb463,1,GCF_005517195.1,"['Streptomyces exfoliatus', 'Streptomyces exfoliatus', 'Streptomyces exfoliatus', 'Streptomyces exfoliatus', 'Streptomyces exfoliatus']",1
b81e0bd2fdd4052457673d7e6d408a59,1,GCF_005517195.1,['Streptomyces exfoliatus'],1
774c8066df10a0e6518ec86bda136cd2,12,"GCF_015767875.1,GCF_015767795.1,GCF_015767755.1,GCF_015767935.1,GCF_015767915.1,GCF_015767895.1,GCF_005519465.1,GCF_015767855.1,GCF_015708605.1,GCF_015767815.1,GCF_015767775.1,GCF_015767735.1","['Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus', 'Streptomyces clavuligerus']",1
d24bb463f53694781e2ad97a8d4ab4dc,1,GCF_005795905.1,"['Streptomyces marianii', 'Streptomyces marianii', 'Streptomyces marianii', 'Streptomyces marianii', 'Streptomyces marianii', 'Streptomyces marianii']",1
e8b93088ea0e976951d43abe1e6b7c0c,2,"GCF_010548345.1,GCF_005860785.2","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
db5a4ecb2467731eb6ad7fc6a272e2cf,1,GCF_005938145.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
bf64cea87d107a94a3b715cf5b1e120c,2,"GCF_005981935.1,GCF_005981965.1","['Streptomyces chryseus', 'Streptomyces chryseus']",1
61ecdcfde8550bcd3f75c04636e42560,2,"GCF_013177615.1,GCF_006088715.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
bd31324c04abc716aea5243483d5e676,1,GCF_006335115.1,['Streptomyces sp.'],1
a08a63fb17bde3ebcece93c01f779813,1,GCF_006516935.1,"['Streptomyces griseorubiginosus', 'Streptomyces griseorubiginosus', 'Streptomyces griseorubiginosus', 'Streptomyces griseorubiginosus']",1
4e2ccc4a7f1f9229c6a5fa8a5122cc51,1,GCF_006516935.1,['Streptomyces griseorubiginosus'],1
ebfd9e1591fdfc378594b8da4df1fa1f,1,GCF_006516935.1,['Streptomyces griseorubiginosus'],1
aa86ee4ccc716d23083944afc8bf7bab,3,"GCF_015710995.1,GCF_014655085.1,GCF_006539185.1","['Streptomyces gardneri', 'Streptomyces gardneri', 'Streptomyces gardneri', 'Streptomyces gardneri', 'Streptomyces gardneri', 'Streptomyces gardneri', 'Streptomyces gardneri', 'Streptomyces gardneri', 'Streptomyces gardneri']",1
b48fd2b087812931dc4eb9c1fd5245b4,1,GCF_006539505.1,['Streptomyces spinoverrucosus'],1
423d298165b94beedc8a2b3e52507ce0,1,GCF_006540305.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
07fa8fff4bfbc6d8413d6eb27a825e93,3,"GCF_006547175.1,GCF_006547165.1,GCF_006547185.1","['Streptomyces ipomoeae', 'Streptomyces ipomoeae', 'Streptomyces ipomoeae']",1
cd4caf368d4a453f77c28322eff919c4,1,GCF_006715185.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
43fefb39b88413e72f31247503763311,1,GCF_006715185.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
6d2d7218e02d5ed2664333ac0183115d,1,GCF_006715395.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
d687c9ee2409573ab9c5e715b2d6f06a,1,GCF_006715395.1,['Streptomyces sp.'],1
d3fa9a2718d05f6eb2353b1fa586f27f,1,GCF_006715395.1,['Streptomyces sp.'],1
8434614c32e4d3a0a8e88724242b38cc,1,GCF_006715635.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
8950e2c5362288dfcac23f50e91308f8,1,GCF_006715635.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
41a055d5c580a754ca0120c6cef1207d,1,GCF_006715785.1,['Streptomyces puniciscabiei'],1
05c276655e0fb3ce235c5f193476d6c4,1,GCF_006715785.1,"['Streptomyces puniciscabiei', 'Streptomyces puniciscabiei']",1
ac59d776b215d6ffd263dfa731670b6c,1,GCF_006715785.1,['Streptomyces puniciscabiei'],1
754deb202ce1877808847ede9b1aba3f,1,GCF_006715785.1,['Streptomyces puniciscabiei'],1
eda07c05076b0df01ba82f6879d65cbd,1,GCF_006715785.1,['Streptomyces puniciscabiei'],1
01b8fbc37b3e93a6c8a79558d17cb606,1,GCF_006715925.1,['Streptomyces sp.'],1
699894f3279615d04da9df40ccd5f56a,2,"GCF_006716135.1,GCF_014138545.1","['Streptomyces asterosporus', 'Streptomyces asterosporus', 'Streptomyces asterosporus', 'Streptomyces aureorectus', 'Streptomyces aureorectus']",2
57ae845161883f5f86134f77869ab287,1,GCF_006974005.1,['Streptomyces malaysiensis'],1
74626f35962afd1eaf8ecf8936c82215,1,GCF_006974005.1,['Streptomyces malaysiensis'],1
d37c63bcf7681fbb9567d8891e1c5390,1,GCF_006974005.1,['Streptomyces malaysiensis'],1
4b105e4130e4d643ef51ca01666bbd36,1,GCF_006974005.1,['Streptomyces malaysiensis'],1
02801d972202bba3dfc001a62c9d6e09,1,GCF_006974005.1,['Streptomyces malaysiensis'],1
6db3471cf57b6239d4e555197230292a,1,GCF_007050945.1,['Streptomyces sp.'],1
9fe7943ed0ba3dfab1c26a43523a76af,1,GCF_007096885.1,['Streptomyces sp.'],1
fbcc7aa004ca8056b9ee489b05b6d9d0,1,GCF_007097205.2,['Streptomyces alkaliterrae'],1
12b206f3473a3b5ebf8892c1ed2a6daf,1,GCF_007113445.1,['Streptomyces sp.'],1
605acc63d2885e2ac23e74d41101ebb3,2,"GCF_007113465.1,GCF_007113505.2","['Streptomyces sp.', 'Streptomyces sp.']",1
00cba6e744359b3c15215cf7e2a55dbc,2,"GCF_007113485.2,GCF_007113545.2","['Streptomyces sp.', 'Streptomyces sp.']",1
11ab428e562a69dd1a7c571fd6fd5896,1,GCF_007113505.2,['Streptomyces sp.'],1
6cddd51d381ea81e1833e39453754667,1,GCF_007113585.2,['Streptomyces sp.'],1
cbea229f51f376044fed738b5b431e0e,2,"GCF_007280575.1,GCF_007280585.1","['Streptomyces sp.', 'Streptomyces sp.']",1
3a0b266f7353a364b8ad89ee0670309d,3,"GCF_007363395.1,GCF_008704795.1,GCF_014203475.1","['Streptomyces spectabilis', 'Streptomyces spectabilis', 'Streptomyces spectabilis', 'Streptomyces spectabilis', 'Streptomyces spectabilis', 'Streptomyces spectabilis', 'Streptomyces spectabilis', 'Streptomyces spectabilis', 'Streptomyces spectabilis', 'Streptomyces spectabilis', 'Streptomyces spectabilis']",1
8ae2b82e3f11fb7ffa114c98de7de81c,1,GCF_007595705.1,['Streptomyces sp.'],1
d2b1fa73545a9ea9a43ce98546b55053,1,GCF_007677905.1,['Streptomyces incarnatus'],1
ed09e969511671d93dc4cbbb7e83d35b,2,"GCF_007679425.1,GCF_009834145.1","['Streptomyces incarnatus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
41411531d677ddf9750b228875852abb,1,GCF_007828695.1,['Streptomyces sp.'],1
05291fc31936d83bf4ac51825c4da071,1,GCF_007829875.1,"['Streptomyces capillispiralis', 'Streptomyces capillispiralis', 'Streptomyces capillispiralis', 'Streptomyces capillispiralis', 'Streptomyces capillispiralis']",1
40da4b12d87a69b5eb85e1bcc63fcd0f,1,GCF_007829875.1,['Streptomyces capillispiralis'],1
81f8dce0503844bb611354cad7b2db97,1,GCF_007829885.1,['Streptomyces brevispora'],1
75203d68d7b848cf6fa97ad5be213bbb,1,GCF_007856155.1,"['Streptomyces qinzhouensis', 'Streptomyces qinzhouensis', 'Streptomyces qinzhouensis', 'Streptomyces qinzhouensis', 'Streptomyces qinzhouensis', 'Streptomyces qinzhouensis']",1
f1c38ad00043691052ec6ce470249192,4,"GCF_013423905.1,GCF_900104815.1,GCF_900079405.2,GCF_007896895.1","['Streptomyces misionensis', 'Streptomyces misionensis', 'Streptomyces misionensis', 'Streptomyces misionensis', 'Streptomyces misionensis', 'Streptomyces misionensis', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces misionensis', 'Streptomyces misionensis', 'Streptomyces misionensis', 'Streptomyces misionensis']",2
032b1d634d4531776a20ca75b781780d,2,"GCF_008039505.1,GCF_010384365.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
84ce50c7e10d2334f13f6f884e9ff99d,1,GCF_008042035.1,['Streptomyces sp.'],1
1bd61b5653d9fd4a94ff91c5b391b32c,1,GCF_008271805.1,['Streptomyces sp.'],1
b1099eb416b50a02418f1aeafaee3a6c,1,GCF_008312835.1,['Streptomyces marokkonensis'],1
d9fa72f6b0752c10924e45dc66e5c1ef,1,GCF_008386495.1,['Streptomyces tailanensis'],1
c821e3d6ff408fa5640ede84359a6d31,1,GCF_008632955.1,['Streptomyces tendae'],1
4099daa06f99430f855391c2f540e5a0,1,GCF_008632955.1,['Streptomyces tendae'],1
e09720568650d2fd616a5993615c515b,1,GCF_008632955.1,['Streptomyces tendae'],1
6d8b7b9942c76e1031e85fda7e799c6a,1,GCF_008632955.1,['Streptomyces tendae'],1
910da8718eed297aaf93bf59cc03107b,1,GCF_008632955.1,['Streptomyces tendae'],1
5ed67fe85a66ebc5b731c71dbab492cd,1,GCF_008632955.1,['Streptomyces tendae'],1
b42035b2bcff36a849c3f637e7b9a274,1,GCF_008634015.1,"['Streptomyces filamentosus', 'Streptomyces filamentosus']",1
670051507137b1f72d277b762babfbd7,1,GCF_008634015.1,['Streptomyces filamentosus'],1
10abd5b02bc3787ca294c93602085cc6,2,"GCF_008634015.1,GCF_014654895.1","['Streptomyces filamentosus', 'Streptomyces filamentosus', 'Streptomyces filamentosus', 'Streptomyces filamentosus']",1
ce05beced726d9f312452bcbd8c47992,1,GCF_008634015.1,['Streptomyces filamentosus'],1
92c29266f4de1636d0651aad51ed0e39,2,"GCF_008634015.1,GCF_014654895.1","['Streptomyces filamentosus', 'Streptomyces filamentosus', 'Streptomyces filamentosus', 'Streptomyces filamentosus', 'Streptomyces filamentosus', 'Streptomyces filamentosus', 'Streptomyces filamentosus', 'Streptomyces filamentosus']",1
76fd5e66287175a525ff921be2434298,1,GCF_008634025.1,['Streptomyces albofaciens'],1
52055aee6c7619ae515334b8d198fbba,1,GCF_008634025.1,"['Streptomyces albofaciens', 'Streptomyces albofaciens', 'Streptomyces albofaciens']",1
327593b6c9a226a79b6e5091a555c5f1,1,GCF_008634025.1,['Streptomyces albofaciens'],1
fb87aa1179825741eff911ebee96745c,1,GCF_008634025.1,['Streptomyces albofaciens'],1
91f7f90fc5ca02418da91f4cb46ca9f7,1,GCF_008634025.1,['Streptomyces albofaciens'],1
595012ea277af239239859080d8619cd,1,GCF_008639045.1,['Streptomyces venezuelae'],1
75d212fb3c9a1da817b53a1a296c3dbf,1,GCF_008642275.1,['Streptomyces venezuelae'],1
bdefecdf9fae0cd0ba7c3c3e96165966,1,GCF_008642295.1,"['Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae']",1
7da34e3ba85f58a4d4155680659b7711,1,GCF_008642295.1,['Streptomyces venezuelae'],1
054985110636eaaa775ac17c809afa95,1,GCF_008642315.1,"['Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae']",1
ac8d6c6eecc166ba92046a8c932c2f03,1,GCF_008642335.1,"['Streptomyces venezuelae', 'Streptomyces venezuelae']",1
3e314b7ecffd58a63fa195ba6a42b0b7,1,GCF_008642335.1,"['Streptomyces venezuelae', 'Streptomyces venezuelae']",1
81eb0a2466173886504ba375897d811f,1,GCF_008642335.1,['Streptomyces venezuelae'],1
a830b3292cff68d8b907138607d81f74,1,GCF_008642335.1,['Streptomyces venezuelae'],1
e973c0f997ed8b2e8747a7fc3111e671,2,"GCF_008642355.1,GCF_009865175.1","['Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces sp.']",2
b7ecbad6ce3ed34355ca2356a0dbf4b0,1,GCF_008642375.1,"['Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae']",1
de334beed28fbc699856f0c0a2c94da2,1,GCF_008642375.1,['Streptomyces venezuelae'],1
a0b18ebb7a5efc055b5b8270763fde22,1,GCF_008642375.1,['Streptomyces venezuelae'],1
78611cbca2711232774a8c699a982bc6,1,GCF_008642375.1,['Streptomyces venezuelae'],1
11f858e155bda23f0a70073c24220867,1,GCF_008642375.1,['Streptomyces venezuelae'],1
2e78f9e28e74ee9a1be713aede7a9bda,1,GCF_008704425.1,['Streptomyces fradiae'],1
b222b635fc426b71f8069a28bde2f589,1,GCF_008704445.1,['Streptomyces prasinus'],1
841507ea318f9f56a4fd8d39902e1919,1,GCF_008704445.1,['Streptomyces prasinus'],1
b2a2d12550ecce90d5c05664f5085d4d,1,GCF_008704445.1,['Streptomyces prasinus'],1
3a88d9cdd589a6263737f5f811f41dd3,1,GCF_008704495.1,"['Streptomyces kanamyceticus', 'Streptomyces kanamyceticus', 'Streptomyces kanamyceticus']",1
ad6f6665080315d1c66ede040bb9db2f,1,GCF_008704495.1,"['Streptomyces kanamyceticus', 'Streptomyces kanamyceticus', 'Streptomyces kanamyceticus']",1
6301e56e9f2ce4f31fd9dc07d32aae8e,1,GCF_008704515.1,['Streptomyces viridosporus'],1
17b2986d2739508fb53824b3c682c792,1,GCF_008704515.1,['Streptomyces viridosporus'],1
e266b0496ab67503e2d88bacd10ae571,1,GCF_008704515.1,['Streptomyces viridosporus'],1
88a91d580ae8860a99422307f68701e0,1,GCF_008704515.1,['Streptomyces viridosporus'],1
998753558aa2930656153f3f4e7cd704,1,GCF_008704515.1,['Streptomyces viridosporus'],1
bee128058aa2a2acbe52e1057532db3e,1,GCF_008704515.1,['Streptomyces viridosporus'],1
5f62aafdd06fbf2b8de7a8a78481cabc,1,GCF_008704535.1,['Streptomyces subrutilus'],1
8cbc3b90a433d0f92c32a20495def69f,2,"GCF_008704535.1,GCF_014650935.1","['Streptomyces subrutilus', 'Streptomyces subrutilus', 'Streptomyces subrutilus', 'Streptomyces subrutilus', 'Streptomyces subrutilus', 'Streptomyces subrutilus', 'Streptomyces subrutilus']",1
fd5c9d1eb459cfcf112fa1df69bcf8cf,2,"GCF_008704555.1,GCF_014650375.1","['Streptomyces nitrosporeus', 'Streptomyces nitrosporeus', 'Streptomyces nitrosporeus', 'Streptomyces nitrosporeus', 'Streptomyces nitrosporeus', 'Streptomyces nitrosporeus', 'Streptomyces nitrosporeus']",1
352ace937b55a31f24bb2f49c6a65860,1,GCF_008704575.1,"['Streptomyces galilaeus', 'Streptomyces galilaeus', 'Streptomyces galilaeus', 'Streptomyces galilaeus', 'Streptomyces galilaeus']",1
f3a37836d5713adbf2f0754a08d406ef,6,"GCF_018530775.1,GCF_900105465.1,GCF_014650315.1,GCF_900105275.1,GCF_008704715.1,GCF_013375055.1","['Streptomyces chartreusis', 'Streptomyces chartreusis', 'Streptomyces chartreusis', 'Streptomyces chartreusis', 'Streptomyces chartreusis', 'Streptomyces chartreusis', 'Streptomyces chartreusis', 'Streptomyces chartreusis', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
e066d9465637b3b18a1d59e07bbfffbd,1,GCF_008704795.1,['Streptomyces spectabilis'],1
602e8f895219068ccff8bfbdcf000889,1,GCF_008704795.1,['Streptomyces spectabilis'],1
9164f8061b41c46cd989024691569b01,1,GCF_008704855.1,"['Streptomyces platensis', 'Streptomyces platensis']",1
312b9a0f736107c74cb5314093b67290,2,"GCF_009811575.1,GCF_008704855.1","['Streptomyces platensis', 'Streptomyces platensis', 'Streptomyces platensis', 'Streptomyces platensis', 'Streptomyces glebosus', 'Streptomyces glebosus', 'Streptomyces glebosus', 'Streptomyces glebosus', 'Streptomyces glebosus', 'Streptomyces glebosus', 'Streptomyces glebosus']",2
2f73d0526850c68ee1dc448aa8814dfa,3,"GCF_009811555.1,GCF_012273495.1,GCF_008704855.1","['Streptomyces platensis', 'Streptomyces caniferus', 'Streptomyces caniferus', 'Streptomyces caniferus', 'Streptomyces caniferus', 'Streptomyces caniferus', 'Streptomyces caniferus', 'Streptomyces caniferus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",3
0264276d38d2f639dfef901935eaf8a2,1,GCF_008704935.1,['Streptomyces vinaceus'],1
2f6c8a58e7b5eb556315ce512c3b181d,3,"GCF_014205035.1,GCF_008704995.1,GCF_017352335.1","['Streptomyces nodosus', 'Streptomyces nodosus', 'Streptomyces nodosus']",1
8f750199934dd34fe462a7b205e39981,1,GCF_008705135.1,['Streptomyces coeruleorubidus'],1
f4b5053fb01b32ea599ecb79402898bb,1,GCF_008705135.1,['Streptomyces coeruleorubidus'],1
a9786f6bfda92be2bd9fb8810474d208,1,GCF_008705135.1,"['Streptomyces coeruleorubidus', 'Streptomyces coeruleorubidus']",1
2235f4bd5195d45e8d1987a7decdc7d9,1,GCF_008705135.1,['Streptomyces coeruleorubidus'],1
f1eb397642b4b7a1cef136ad479c20ad,1,GCF_008705135.1,['Streptomyces coeruleorubidus'],1
0ac33f2621a11252bb5d7dc2102c4ab6,1,GCF_008806595.1,['Streptomyces sp.'],1
658f0312f30d97c4423773524d8fd8b6,1,GCF_008905045.1,['Streptomyces albicerus'],1
67cb33a6ffec409f172b81a0679b087a,3,"GCF_008931305.1,GCF_009862445.1,GCF_013317105.1","['Streptomyces coelicolor', 'Streptomyces sp.', 'Streptomyces coelicolor']",2
a853187e50ca516911c972c945f40e8d,3,"GCF_008931305.1,GCF_009862445.1,GCF_013317105.1","['Streptomyces coelicolor', 'Streptomyces sp.', 'Streptomyces coelicolor']",2
91c06d902501116b4d299063bb793503,1,GCF_008973465.1,['Streptomyces sp.'],1
684b02d29dc88d0f0c815c4434083a08,1,GCF_008973465.1,['Streptomyces sp.'],1
1059194e3bb1d86e325ec075b2624d41,1,GCF_008973465.1,['Streptomyces sp.'],1
05723a76f1e9bd9d291a98d4735a6dc7,1,GCF_008973465.1,['Streptomyces sp.'],1
8549b7f19135248daa84e68e25f9a371,1,GCF_008973465.1,['Streptomyces sp.'],1
89b23c364e465cf0f2d09a9567890b2a,1,GCF_008973465.1,['Streptomyces sp.'],1
636055332c5356e2282d1f3211409aca,1,GCF_008974245.1,['Streptomyces abyssomicinicus'],1
0b14c75dfcdfa2b722dddc302ed87214,1,GCF_009184865.1,"['Streptomyces phaeolivaceus', 'Streptomyces phaeolivaceus', 'Streptomyces phaeolivaceus', 'Streptomyces phaeolivaceus', 'Streptomyces phaeolivaceus']",1
f5316ab66952c20a6803258d85aef7f4,1,GCF_009184865.1,['Streptomyces phaeolivaceus'],1
bffa8ad02079498872c66510b939d367,1,GCF_009296025.1,"['Streptomyces tsukubensis', 'Streptomyces tsukubensis']",1
aa6c52b66ca1f2d44c2de1a4cb43a6c3,1,GCF_009377185.1,['Streptomyces spongiae'],1
acc757e4ff8b853d5960f34ae1eb21a8,1,GCF_009495655.1,['Streptomyces sp.'],1
2922648337b1505d59a3628185a8a419,1,GCF_009498275.1,"['Streptomyces fagopyri', 'Streptomyces fagopyri', 'Streptomyces fagopyri']",1
b9413e20c926c3ba9f7885e30ecd7a1a,1,GCF_009498275.1,['Streptomyces fagopyri'],1
9e1b06187d737927733fa314d25c2b1e,1,GCF_009498275.1,['Streptomyces fagopyri'],1
639c4f27296f5e71644c5a0952585e97,1,GCF_009498275.1,['Streptomyces fagopyri'],1
6c83996a3db34518ac48327ab58c116e,1,GCF_009569385.1,"['Streptomyces kaniharaensis', 'Streptomyces kaniharaensis', 'Streptomyces kaniharaensis', 'Streptomyces kaniharaensis', 'Streptomyces kaniharaensis', 'Streptomyces kaniharaensis', 'Streptomyces kaniharaensis', 'Streptomyces kaniharaensis']",1
